5,160,137.0,0.0,16.0,7.0,-1,-1,-1,-1
4,161,45.0,126.0,13.0,13.0,-1,-1,-1,-1
5,161,42.0,128.0,17.0,15.0,-1,-1,-1,-1
4,162,125.0,534.0,15.0,8.0,-1,-1,-1,-1
5,162,123.0,533.0,16.0,10.0,-1,-1,-1,-1
4,163,69.0,140.0,13.0,16.0,-1,-1,-1,-1
5,163,71.0,153.0,10.0,13.0,-1,-1,-1,-1
3,164,21.0,467.0,16.0,16.0,-1,-1,-1,-1
4,164,24.0,466.0,15.0,14.0,-1,-1,-1,-1
5,164,29.0,469.0,13.0,15.0,-1,-1,-1,-1
3,165,44.0,54.0,11.0,15.0,-1,-1,-1,-1
4,165,39.0,53.0,12.0,13.0,-1,-1,-1,-1
5,165,38.0,57.0,12.0,13.0,-1,-1,-1,-1
3,166,53.0,451.0,11.0,16.0,-1,-1,-1,-1
4,166,53.0,452.0,10.0,15.0,-1,-1,-1,-1
5,166,42.0,453.0,14.0,15.0,-1,-1,-1,-1
3,167,0.0,0.0,10.0,16.0,-1,-1,-1,-1
4,167,0.0,0.0,11.0,13.0,-1,-1,-1,-1
5,167,1.0,0.0,12.0,13.0,-1,-1,-1,-1
3,168,195.0,526.0,13.0,13.0,-1,-1,-1,-1
4,168,192.0,527.0,14.0,13.0,-1,-1,-1,-1
5,168,192.0,529.0,15.0,12.0,-1,-1,-1,-1
3,169,142.0,40.0,15.0,13.0,-1,-1,-1,-1
4,169,142.0,43.0,13.0,11.0,-1,-1,-1,-1
5,169,131.0,57.0,12.0,14.0,-1,-1,-1,-1
3,170,0.0,391.0,10.0,11.0,-1,-1,-1,-1
4,170,0.0,385.0,8.0,10.0,-1,-1,-1,-1
5,170,0.0,387.0,9.0,10.0,-1,-1,-1,-1
3,171,130.0,453.0,12.0,9.0,-1,-1,-1,-1
4,171,131.0,451.0,11.0,10.0,-1,-1,-1,-1
5,171,136.0,451.0,12.0,11.0,-1,-1,-1,-1
3,172,7.0,82.0,15.0,15.0,-1,-1,-1,-1
4,172,4.0,81.0,14.0,14.0,-1,-1,-1,-1
5,172,7.0,84.0,13.0,17.0,-1,-1,-1,-1
3,173,92.0,400.0,17.0,16.0,-1,-1,-1,-1
4,173,88.0,398.0,16.0,15.0,-1,-1,-1,-1
5,173,91.0,400.0,14.0,15.0,-1,-1,-1,-1
3,174,151.0,56.0,15.0,12.0,-1,-1,-1,-1
4,174,147.0,61.0,11.0,10.0,-1,-1,-1,-1
5,174,156.0,65.0,9.0,9.0,-1,-1,-1,-1
3,175,10.0,169.0,17.0,9.0,-1,-1,-1,-1
4,175,5.0,169.0,13.0,10.0,-1,-1,-1,-1
5,175,0.0,175.0,12.0,10.0,-1,-1,-1,-1
3,176,72.0,0.0,13.0,8.0,-1,-1,-1,-1
4,176,69.0,2.0,13.0,12.0,-1,-1,-1,-1
5,176,69.0,6.0,13.0,12.0,-1,-1,-1,-1
2,177,189.0,400.0,15.0,10.0,-1,-1,-1,-1
3,177,193.0,394.0,15.0,14.0,-1,-1,-1,-1
4,177,190.0,388.0,16.0,16.0,-1,-1,-1,-1
5,177,192.0,389.0,15.0,13.0,-1,-1,-1,-1
2,178,101.0,107.0,14.0,15.0,-1,-1,-1,-1
3,178,106.0,108.0,13.0,13.0,-1,-1,-1,-1
4,178,105.0,115.0,14.0,13.0,-1,-1,-1,-1
5,178,108.0,126.0,13.0,11.0,-1,-1,-1,-1
2,179,199.0,103.0,15.0,12.0,-1,-1,-1,-1
3,179,199.0,103.0,14.0,13.0,-1,-1,-1,-1
4,179,192.0,105.0,14.0,14.0,-1,-1,-1,-1
5,179,186.0,110.0,14.0,14.0,-1,-1,-1,-1
2,180,34.0,383.0,12.0,9.0,-1,-1,-1,-1
3,180,36.0,380.0,11.0,7.0,-1,-1,-1,-1
4,180,37.0,376.0,12.0,10.0,-1,-1,-1,-1
5,180,37.0,374.0,13.0,11.0,-1,-1,-1,-1
2,181,151.0,472.0,14.0,13.0,-1,-1,-1,-1
3,181,153.0,471.0,15.0,14.0,-1,-1,-1,-1
4,181,150.0,469.0,17.0,16.0,-1,-1,-1,-1
5,181,150.0,470.0,16.0,17.0,-1,-1,-1,-1
2,182,18.0,53.0,11.0,8.0,-1,-1,-1,-1
3,182,22.0,51.0,12.0,10.0,-1,-1,-1,-1
4,182,25.0,50.0,11.0,11.0,-1,-1,-1,-1
5,182,26.0,56.0,13.0,13.0,-1,-1,-1,-1
2,183,111.0,1.0,16.0,16.0,-1,-1,-1,-1
3,183,113.0,0.0,15.0,12.0,-1,-1,-1,-1
4,183,111.0,0.0,15.0,12.0,-1,-1,-1,-1
5,183,111.0,0.0,17.0,12.0,-1,-1,-1,-1
2,184,120.0,101.0,16.0,15.0,-1,-1,-1,-1
3,184,120.0,97.0,16.0,16.0,-1,-1,-1,-1
4,184,119.0,97.0,16.0,14.0,-1,-1,-1,-1
5,184,119.0,99.0,17.0,17.0,-1,-1,-1,-1
1,185,208.0,168.0,14.0,13.0,-1,-1,-1,-1
2,185,207.0,172.0,12.0,12.0,-1,-1,-1,-1
3,185,209.0,170.0,14.0,13.0,-1,-1,-1,-1
4,185,212.0,170.0,12.0,11.0,-1,-1,-1,-1
5,185,216.0,173.0,8.0,13.0,-1,-1,-1,-1
1,186,107.0,373.0,14.0,12.0,-1,-1,-1,-1
2,186,107.0,372.0,12.0,11.0,-1,-1,-1,-1
3,186,106.0,370.0,13.0,11.0,-1,-1,-1,-1
4,186,103.0,365.0,12.0,13.0,-1,-1,-1,-1
5,186,103.0,365.0,13.0,13.0,-1,-1,-1,-1
1,187,0.0,160.0,12.0,12.0,-1,-1,-1,-1
2,187,0.0,159.0,10.0,16.0,-1,-1,-1,-1
3,187,0.0,155.0,12.0,15.0,-1,-1,-1,-1
4,187,0.0,153.0,12.0,16.0,-1,-1,-1,-1
5,187,0.0,158.0,11.0,15.0,-1,-1,-1,-1
1,188,208.0,23.0,14.0,13.0,-1,-1,-1,-1
2,188,205.0,23.0,15.0,13.0,-1,-1,-1,-1
3,188,204.0,21.0,15.0,14.0,-1,-1,-1,-1
4,188,201.0,19.0,15.0,13.0,-1,-1,-1,-1
5,188,202.0,20.0,15.0,12.0,-1,-1,-1,-1
1,189,139.0,373.0,13.0,15.0,-1,-1,-1,-1
2,189,137.0,371.0,16.0,14.0,-1,-1,-1,-1
3,189,137.0,362.0,15.0,15.0,-1,-1,-1,-1
4,189,129.0,354.0,14.0,12.0,-1,-1,-1,-1
